perf,rt,cond,block,sbj
1,479.9825,3,3,12
1,459.9822,2,3,12
1,599.9782,1,3,12
1,499.9828,1,3,12
1,639.9771,3,3,12
1,339.9882,1,3,12
1,429.9837,1,3,12
1,489.981,3,3,12
1,499.9839,1,3,12
1,419.9847,2,3,12
1,489.9818,3,3,12
1,629.9787,1,3,12
1,499.9809,1,3,12
1,459.9828,3,3,12
1,409.9859,2,3,12
1,539.9826,2,3,12
1,739.9734,3,3,12
0,389.9856,1,3,12
1,609.9786,1,3,12
1,529.9819,3,3,12
1,449.9846,1,3,12
1,499.982,3,3,12
1,459.983,1,3,12
1,509.9835,1,3,12
1,509.9807,3,3,12
1,579.979,1,3,12
1,599.9782,2,3,12
1,519.9806,1,3,12
1,559.9798,3,3,12
1,519.9795,1,3,12
1,449.9851,3,3,12
1,489.9838,1,3,12
0,609.9798,3,3,12
1,739.972,1,3,12
1,589.9808,1,3,12
1,479.9853,1,3,12
1,749.9749,3,3,12
1,439.9841,1,3,12
1,499.9837,1,3,12
1,419.9841,1,3,12
1,579.9787,3,3,12
1,509.9824,1,3,12
1,579.979,3,3,12
1,429.9848,1,3,12
1,639.9783,2,4,12
1,469.9597,3,4,12
1,549.9562,1,4,12
1,449.9837,2,4,12
1,489.9829,1,4,12
0,359.9874,3,4,12
1,409.9865,3,4,12
1,580.0048,1,4,12
1,439.9841,1,4,12
1,360.0126,1,4,12
0,430.01,2,4,12
1,489.9589,3,4,12
1,489.9835,1,4,12
1,449.9848,3,4,12
1,519.982,1,4,12
1,449.9846,3,4,12
1,509.9838,1,4,12
1,379.9877,1,4,12
1,399.9863,1,4,12
1,429.9859,1,4,12
1,499.9806,3,4,12
1,419.9861,3,4,12
1,469.9843,1,4,12
1,539.9809,1,4,12
1,529.9833,2,4,12
1,639.9758,3,4,12
1,389.9859,1,4,12
1,599.9788,1,4,12
1,459.9842,1,4,12
1,439.983,3,4,12
1,689.976,3,4,12
1,449.9843,1,4,12
1,469.9824,1,4,12
1,479.985,3,4,12
1,439.9839,1,4,12
1,669.9759,1,4,12
1,559.9812,1,4,12
1,529.9819,1,4,12
1,479.9825,3,4,12
1,499.9831,1,4,12
1,429.9868,1,4,12
1,679.9772,3,4,12
1,429.9857,2,4,12
1,459.9836,3,4,12
1,399.9855,1,4,12
0,449.9818,2,4,12
1,649.9748,1,4,12
1,409.9859,3,4,12
1,409.9853,1,4,12
0,419.9866,3,4,12
1,499.9811,1,4,12
1,739.9753,2,4,12
1,519.9826,3,4,12
0,639.9769,1,4,12
1,459.9833,1,4,12
1,629.9781,2,4,12
1,619.9785,3,4,12
1,529.981,1,4,12
1,549.9808,3,4,12
1,409.9867,1,4,12
1,449.9594,1,5,12
0,419.9841,3,5,12
1,419.9861,1,5,12
0,409.9604,2,5,12
0,460.0096,1,5,12
1,599.9796,3,5,12
0,560.0053,1,5,12
1,679.9772,1,5,12
0,649.9767,3,5,12
0,630.0022,3,5,12
1,689.9754,1,5,12
1,799.9466,1,5,12
1,509.9835,1,5,12
1,539.9815,3,5,12
1,619.9796,1,5,12
1,469.9812,3,5,12
1,459.9822,2,5,12
1,459.9864,1,5,12
1,349.9869,1,5,12
0,409.9859,1,5,12
0,600.0196,3,5,12
1,459.9858,1,5,12
0,619.9796,1,5,12
1,499.9839,3,5,12
0,579.9804,1,5,12
0,469.9849,3,5,12
1,439.9866,2,5,12
1,499.9839,1,5,12
1,639.9763,3,5,12
0,489.9829,1,5,12
1,449.9837,3,5,12
1,419.9872,1,5,12
1,399.9863,1,5,12
1,409.9881,2,5,12
0,479.982,1,5,12
1,649.9779,3,5,12
0,479.9817,2,5,12
1,369.9884,1,5,12
0,409.9876,3,5,12
0,359.9857,3,5,12
0,439.985,1,5,12
0,399.986,1,5,12
1,409.9879,1,5,12
1,719.975,2,5,12
0,589.98,3,5,12
0,339.9887,2,5,12
0,309.9888,3,5,12
0,319.9887,1,5,12
1,369.9864,1,5,12
0,309.9897,3,5,12
1,349.985,1,5,12
0,339.9882,3,5,12
0,359.9877,1,5,12
0,389.9864,1,5,12
1,489.9829,1,5,12
0,349.9883,3,5,12
0,249.9893,2,5,12
0,509.9807,1,5,12
0,279.9881,1,5,12
1,329.9891,3,5,12
1,539.9806,2,6,12
1,350.013,1,6,12
1,599.9923,3,6,12
1,479.9828,3,6,12
1,459.9847,1,6,12
1,509.9819,1,6,12
1,619.9782,1,6,12
1,489.9572,3,6,12
1,459.9825,1,6,12
0,419.9844,1,6,12
0,719.9986,3,6,12
1,699.9761,1,6,12
0,849.9689,2,6,12
1,589.9786,1,6,12
1,519.9815,3,6,12
1,509.9821,1,6,12
1,639.9766,3,6,12
1,439.9852,1,6,12
1,459.9844,1,6,12
1,659.978,1,6,12
1,539.9818,3,6,12
1,509.9819,1,6,12
1,429.9868,3,6,12
1,529.9808,1,6,12
0,699.9739,1,6,12
1,509.9833,3,6,12
1,589.9789,1,6,12
1,789.9705,1,6,12
1,549.9808,3,6,12
1,489.9813,1,6,12
1,529.9808,3,6,12
1,499.9817,1,6,12
1,479.9842,1,6,12
1,489.9838,1,6,12
1,639.9766,3,6,12
1,599.9788,2,6,12
1,619.978,1,6,12
1,529.9824,3,6,12
1,559.9793,1,6,12
1,549.9811,3,6,12
1,589.9579,1,6,12
1,479.9817,2,6,12
1,439.9844,3,6,12
1,489.9846,1,6,12
1,679.9766,1,6,12
1,569.9777,3,6,12
1,419.9852,1,6,12
1,509.983,1,6,12
1,489.9841,1,6,12
1,459.9839,3,6,12
1,479.9839,2,6,12
1,559.9787,3,6,12
1,519.982,1,6,12
1,529.9796,2,6,12
1,439.9844,2,6,12
1,589.9806,3,6,12
1,509.9819,1,6,12
1,549.9822,2,6,12
1,399.9866,1,6,12
0,459.9842,3,6,12
1,409.9853,2,7,12
1,690.0003,3,7,12
1,479.9576,2,7,12
0,379.9874,1,7,12
0,549.9808,3,7,12
1,549.9808,1,7,12
0,699.9498,1,7,12
1,459.959,1,7,12
1,679.9506,3,7,12
1,469.9832,1,7,12
1,560.0061,3,7,12
1,419.9847,1,7,12
1,719.9747,1,7,12
1,469.9843,3,7,12
1,669.9779,2,7,12
1,469.9843,3,7,12
1,419.9852,2,7,12
1,459.9844,2,7,12
1,539.9815,1,7,12
1,449.9823,3,7,12
1,519.9837,1,7,12
1,749.9733,1,7,12
1,379.9854,3,7,12
0,409.9842,1,7,12
1,499.9817,1,7,12
1,599.979,1,7,12
1,639.9783,3,7,12
1,399.9849,1,7,12
1,729.9755,1,7,12
0,459.9819,3,7,12
1,529.9824,1,7,12
1,589.9786,3,7,12
1,669.9765,1,7,12
1,459.9839,3,7,12
1,459.9844,1,7,12
1,659.9769,2,7,12
1,469.984,1,7,12
0,409.9845,1,7,12
1,649.9765,3,7,12
0,419.9852,1,7,12
1,519.9823,3,7,12
0,739.9725,1,7,12
1,550.1029,3,7,12
1,479.9856,1,7,12
1,619.9788,1,7,12
0,359.9865,2,7,12
1,379.9849,1,7,12
0,489.9827,3,7,12
1,499.982,1,7,12
0,509.9819,2,7,12
0,409.9873,3,7,12
1,429.9859,1,7,12
1,639.9777,3,7,12
0,509.9841,1,7,12
0,719.9767,1,7,12
1,499.9811,1,7,12
0,649.9739,3,7,12
0,409.9856,1,7,12
0,649.9753,3,7,12
0,709.9743,1,7,12
1,659.9772,2,8,12
1,379.9874,3,8,12
1,429.9593,1,8,12
1,530.006,3,8,12
1,379.9866,1,8,12
1,409.9867,1,8,12
1,739.9742,1,8,12
1,449.9837,1,8,12
1,499.9837,3,8,12
0,489.9838,2,8,12
1,709.976,3,8,12
1,419.9844,1,8,12
1,649.9795,1,8,12
1,519.982,1,8,12
1,379.9882,3,8,12
0,439.9861,1,8,12
1,489.9832,3,8,12
1,469.9826,1,8,12
1,579.9799,1,8,12
1,419.9847,3,8,12
1,649.9793,2,8,12
1,639.9788,1,8,12
1,789.9708,2,8,12
1,499.9834,3,8,12
1,449.9837,1,8,12
0,469.9846,1,8,12
1,639.9774,3,8,12
1,649.9781,1,8,12
1,539.9815,3,8,12
1,499.9811,1,8,12
1,549.9822,1,8,12
1,469.9826,3,8,12
1,689.9762,2,8,12
0,559.9793,1,8,12
1,569.9789,1,8,12
1,539.982,3,8,12
1,549.9808,1,8,12
1,489.9846,3,8,12
1,569.98,1,8,12
0,669.9768,3,8,12
1,549.9797,2,8,12
1,589.9783,1,8,12
1,469.9852,1,8,12
1,449.9832,3,8,12
1,499.9831,1,8,12
1,599.9774,1,8,12
1,419.9841,2,8,12
1,569.9797,3,8,12
1,529.9799,1,8,12
1,529.9813,1,8,12
0,809.9717,3,8,12
0,609.9789,1,8,12
0,409.984,3,8,12
0,609.9784,2,8,12
1,659.9752,1,8,12
1,539.9798,3,8,12
1,509.9824,1,8,12
1,469.9849,1,8,12
1,409.9867,3,8,12
1,479.9842,1,8,12
0,NaN,1,1,13
1,730.0962,1,1,13
1,529.9816,3,1,13
1,369.9872,1,1,13
1,379.986,3,1,13
0,470.0081,1,1,13
0,369.987,1,1,13
0,709.976,1,1,13
1,539.9806,3,1,13
1,359.9863,1,1,13
1,529.9802,1,1,13
1,479.9828,3,1,13
0,519.9826,1,1,13
1,429.9834,3,1,13
0,409.9851,2,1,13
0,619.9782,1,1,13
1,659.9755,1,1,13
1,649.9767,3,1,13
1,439.9852,1,1,13
1,509.9821,2,1,13
0,379.9882,3,1,13
1,359.9874,3,1,13
1,449.9848,2,1,13
0,399.9855,1,1,13
1,809.9731,3,1,13
1,779.9726,1,1,13
1,399.9855,1,1,13
1,659.9752,1,1,13
1,479.9831,3,1,13
1,559.9796,1,1,13
1,349.9869,3,1,13
0,469.9824,1,1,13
1,709.9765,1,1,13
1,589.9806,2,1,13
1,329.9891,3,1,13
1,499.9834,1,1,13
1,619.9794,2,1,13
1,509.9827,3,1,13
1,579.9799,1,1,13
1,479.982,3,1,13
1,409.9865,1,1,13
1,699.9753,2,1,13
1,519.9828,3,1,13
1,479.9814,1,1,13
1,459.985,1,1,13
1,609.9781,3,1,13
1,459.9816,1,1,13
1,639.9766,2,1,13
1,439.9836,3,1,13
0,489.9818,1,1,13
1,479.9833,1,1,13
1,499.9831,1,1,13
1,459.9853,3,1,13
1,489.9818,1,1,13
0,529.9822,2,1,13
1,629.9762,1,1,13
1,639.9774,3,1,13
1,529.9819,1,1,13
1,519.9812,3,1,13
0,479.9811,1,1,13
1,559.956,2,2,13
1,429.9921,3,2,13
1,350.0127,1,2,13
1,409.9856,1,2,13
1,419.9855,1,2,13
1,409.9856,3,2,13
0,490.1098,3,2,13
1,389.9887,2,2,13
1,599.9782,1,2,13
1,459.9822,1,2,13
1,500.008,3,2,13
1,539.9812,1,2,13
1,479.9856,1,2,13
1,469.9835,3,2,13
1,589.98,1,2,13
1,469.981,1,2,13
1,369.9864,1,2,13
1,379.9866,3,2,13
1,459.9847,2,2,13
1,499.9828,3,2,13
1,639.9791,2,2,13
0,459.9772,1,2,13
1,499.9825,1,2,13
1,479.9847,3,2,13
1,429.9868,1,2,13
1,469.9132,3,2,13
1,509.9824,2,2,13
1,529.9802,3,2,13
1,579.9813,1,2,13
1,439.9858,1,2,13
1,559.9807,2,2,13
1,459.9828,3,2,13
1,519.9831,1,2,13
1,399.9838,1,2,13
0,659.978,3,2,13
1,529.9808,1,2,13
1,429.8772,1,2,13
1,439.9841,1,2,13
1,419.9847,3,2,13
1,409.9856,1,2,13
1,669.9754,3,2,13
1,479.9839,1,2,13
1,479.9833,1,2,13
1,409.9856,1,2,13
1,509.9821,3,2,13
1,549.9797,1,2,13
1,419.9847,1,2,13
1,489.9832,3,2,13
1,469.9838,3,2,13
1,439.9847,1,2,13
1,519.9815,1,2,13
1,559.9807,3,2,13
1,399.9855,1,2,13
1,469.9846,1,2,13
1,479.9842,2,2,13
1,409.9853,3,2,13
1,439.9836,1,2,13
1,469.9854,2,2,13
1,469.9849,3,2,13
1,459.9839,1,2,13
1,629.9773,1,3,13
0,440.0091,3,3,13
1,350.0127,2,3,13
1,489.9835,3,3,13
1,469.9574,1,3,13
1,399.9858,1,3,13
1,449.9591,1,3,13
0,659.9775,3,3,13
0,469.958,1,3,13
0,579.9793,1,3,13
1,649.9773,3,3,13
1,599.9777,1,3,13
0,679.975,1,3,13
1,519.9826,1,3,13
1,599.9771,3,3,13
1,489.9829,1,3,13
0,399.9863,3,3,13
1,669.9779,2,3,13
1,599.9802,1,3,13
1,519.9817,1,3,13
1,379.9849,3,3,13
1,419.9833,1,3,13
1,489.981,1,3,13
1,469.9835,3,3,13
1,599.9785,3,3,13
1,629.9781,1,3,13
1,449.9848,1,3,13
1,559.9793,1,3,13
1,589.9786,3,3,13
1,419.9858,1,3,13
0,479.9811,2,3,13
1,579.9799,3,3,13
0,739.9737,2,3,13
1,509.9807,1,3,13
1,509.9827,3,3,13
1,509.9821,1,3,13
1,509.9835,1,3,13
1,579.9796,1,3,13
1,609.9798,3,3,13
1,539.9801,1,3,13
1,550.0965,1,3,13
1,509.9819,3,3,13
1,439.9855,1,3,13
1,519.9817,1,3,13
1,469.9835,3,3,13
1,529.983,3,3,13
1,609.9795,1,3,13
1,619.9788,2,3,13
1,579.9787,1,3,13
1,519.982,1,3,13
1,459.9839,3,3,13
1,449.9829,3,3,13
1,399.9855,1,3,13
1,669.9762,2,3,13
1,539.9809,1,3,13
1,539.9812,2,3,13
1,519.9809,3,3,13
1,439.9844,3,3,13
1,549.9805,2,3,13
1,689.9776,1,3,13
1,459.9587,1,4,13
1,350.0133,1,4,13
1,449.9588,3,4,13
1,440.0088,1,4,13
1,419.96,1,4,13
1,399.9869,3,4,13
0,369.9884,1,4,13
1,710.0001,3,4,13
1,570.0057,1,4,13
1,499.9823,1,4,13
1,469.9846,1,4,13
1,369.9629,3,4,13
1,399.9877,2,4,13
1,479.9831,2,4,13
1,499.9825,3,4,13
1,639.9763,3,4,13
1,439.9847,1,4,13
1,419.9844,1,4,13
1,359.9865,1,4,13
1,399.9841,3,4,13
1,439.9844,2,4,13
1,469.984,1,4,13
1,579.9779,1,4,13
1,659.9766,3,4,13
1,679.9755,2,4,13
1,379.9874,3,4,13
0,499.9823,2,4,13
1,449.9815,3,4,13
1,449.984,1,4,13
1,349.9886,1,4,13
1,409.9842,3,4,13
0,509.9805,1,4,13
1,649.9779,1,4,13
1,419.9861,1,4,13
0,419.9858,1,4,13
1,629.9789,3,4,13
0,469.9843,1,4,13
0,NaN,1,4,13
1,259.99,3,4,13
1,369.9878,3,4,13
1,379.9863,1,4,13
1,409.9859,1,4,13
1,589.9786,2,4,13
0,509.9852,3,4,13
1,419.9872,1,4,13
0,399.9846,1,4,13
1,449.9857,1,4,13
1,359.989,3,4,13
1,489.9815,3,4,13
1,439.9825,2,4,13
1,419.9855,2,4,13
0,569.9794,3,4,13
1,479.9814,1,4,13
1,479.982,1,4,13
1,509.9816,3,4,13
1,389.9856,1,4,13
1,439.9858,1,4,13
1,469.9838,1,4,13
1,449.9843,1,4,13
0,529.9813,3,4,13
0,789.9714,2,5,13
1,379.9871,3,5,13
0,429.9851,1,5,13
0,419.9844,1,5,13
1,539.9552,1,5,13
1,379.9866,3,5,13
0,450.0089,1,5,13
1,429.9865,3,5,13
1,439.983,2,5,13
1,469.9832,1,5,13
0,389.987,3,5,13
1,589.9795,1,5,13
1,529.9796,1,5,13
1,529.9816,1,5,13
1,479.9831,3,5,13
1,439.9651,1,5,13
1,549.9802,3,5,13
1,459.9828,1,5,13
0,659.9769,3,5,13
1,429.9854,1,5,13
1,599.9793,1,5,13
1,419.9847,1,5,13
1,489.9815,3,5,13
1,519.9826,1,5,13
1,499.982,1,5,13
0,479.9814,3,5,13
1,549.9814,1,5,13
1,489.9829,1,5,13
1,469.9838,3,5,13
1,469.9821,1,5,13
1,649.9795,1,5,13
1,369.9847,3,5,13
1,519.9823,1,5,13
1,529.9805,1,5,13
1,579.9804,3,5,13
1,459.9847,1,5,13
1,559.9793,3,5,13
1,489.9815,2,5,13
1,459.9839,1,5,13
1,479.9814,1,5,13
1,419.9849,3,5,13
1,479.9831,2,5,13
1,469.9846,1,5,13
1,459.9836,1,5,13
0,489.9829,3,5,13
0,599.9765,3,5,13
1,529.9813,1,5,13
1,599.9788,2,5,13
1,459.9836,2,5,13
1,499.9828,3,5,13
1,669.9748,1,5,13
1,499.9809,1,5,13
1,499.9814,1,5,13
1,409.9831,3,5,13
1,459.983,2,5,13
1,509.9833,3,5,13
1,459.9825,1,5,13
1,489.9838,2,5,13
0,509.9819,1,5,13
1,679.9766,3,5,13
1,689.9499,1,6,13
0,559.9801,1,6,13
1,719.949,3,6,13
1,609.9778,2,6,13
1,460.0088,1,6,13
1,439.9844,3,6,13
1,439.9844,1,6,13
1,450.0098,1,6,13
1,409.984,3,6,13
1,569.9803,1,6,13
1,439.9847,1,6,13
1,489.9829,3,6,13
1,469.9835,1,6,13
1,439.9802,1,6,13
1,499.9604,3,6,13
1,569.9803,1,6,13
1,429.9851,3,6,13
1,389.9859,1,6,13
1,619.9788,3,6,13
1,449.9854,1,6,13
1,779.9723,2,6,13
1,649.9787,2,6,13
0,519.9823,1,6,13
1,599.9813,3,6,13
1,489.9824,1,6,13
1,459.9836,3,6,13
1,519.9817,1,6,13
1,549.9797,3,6,13
1,439.9833,1,6,13
1,489.9827,1,6,13
1,509.9774,1,6,13
1,509.9849,1,6,13
1,459.9842,3,6,13
1,489.9829,3,6,13
1,499.9814,2,6,13
0,689.9776,1,6,13
1,469.9832,1,6,13
1,499.9851,1,6,13
0,589.9786,3,6,13
1,759.9742,2,6,13
0,719.9747,2,6,13
1,539.9804,3,6,13
1,549.9822,2,6,13
1,549.9802,3,6,13
1,659.9749,2,6,13
1,729.976,1,6,13
1,619.9774,3,6,13
1,539.9829,1,6,13
1,529.9796,1,6,13
1,729.9746,3,6,13
1,469.9849,1,6,13
1,609.9784,3,6,13
1,459.9836,1,6,13
1,419.9844,1,6,13
1,549.9816,1,6,13
1,579.9776,1,6,13
1,479.9822,3,6,13
1,449.9851,1,6,13
1,409.9856,1,6,13
1,629.9776,3,6,13
0,480.0836,1,7,13
1,479.9833,1,7,13
0,639.9783,3,7,13
0,859.9453,1,7,13
1,529.9824,3,7,13
1,769.9985,1,7,13
0,700.0002,1,7,13
1,620.0032,3,7,13
0,470.0087,1,7,13
1,619.953,1,7,13
0,NaN,3,7,13
0,659.9749,1,7,13
0,619.9763,3,7,13
1,819.9718,2,7,13
0,569.9836,2,7,13
1,649.9798,3,7,13
1,549.9758,1,7,13
0,919.9605,1,7,13
1,599.9891,1,7,13
1,409.9974,3,7,13
0,749.9707,1,7,13
0,NaN,1,7,13
0,449.9622,1,7,13
1,539.9865,3,7,13
1,579.9477,1,7,13
1,749.9657,3,7,13
0,449.929,1,7,13
0,780.0142,3,7,13
1,609.987,1,7,13
1,679.9747,1,7,13
1,539.9764,1,7,13
0,799.9637,3,7,13
0,479.9811,1,7,13
0,670.041,1,7,13
0,499.9834,3,7,13
0,749.971,1,7,13
0,629.9764,3,7,13
1,789.9705,1,7,13
1,789.9702,2,7,13
1,739.9815,2,7,13
0,NaN,1,7,13
0,509.9821,3,7,13
1,839.9671,1,7,13
1,819.9634,1,7,13
0,489.988,3,7,13
0,619.9824,1,7,13
0,509.9785,1,7,13
0,759.9748,3,7,13
0,539.9832,2,7,13
1,849.9675,3,7,13
0,729.9718,2,7,13
0,739.9753,2,7,13
0,879.9716,3,7,13
0,849.9586,1,7,13
1,929.9668,3,7,13
1,549.9749,1,7,13
0,619.9833,1,7,13
0,609.9742,1,7,13
1,669.9734,2,7,13
0,489.9866,3,7,13
1,450.0086,2,8,13
1,339.9873,3,8,13
1,459.9836,1,8,13
1,420.0104,1,8,13
1,539.9554,3,8,13
1,459.9592,2,8,13
0,600.0051,3,8,13
1,509.8592,1,8,13
1,449.9846,1,8,13
1,459.9842,3,8,13
1,519.9812,1,8,13
1,479.9833,1,8,13
1,709.9738,1,8,13
1,439.9858,3,8,13
1,489.9829,1,8,13
1,449.9832,3,8,13
1,639.9755,1,8,13
1,459.9844,1,8,13
1,459.9833,1,8,13
1,459.9839,2,8,13
0,729.9735,3,8,13
1,599.9774,3,8,13
1,459.9847,1,8,13
1,399.9849,1,8,13
1,540.084,3,8,13
1,519.9826,1,8,13
1,679.9769,1,8,13
1,519.9812,1,8,13
1,400.0869,3,8,13
1,489.9843,1,8,13
1,509.9838,1,8,13
1,720.0711,3,8,13
1,439.985,1,8,13
1,589.9806,3,8,13
1,459.9861,1,8,13
1,559.9818,2,8,13
1,559.9787,1,8,13
1,429.9848,1,8,13
0,459.9822,3,8,13
1,509.9819,1,8,13
1,539.9809,3,8,13
1,460.0315,1,8,13
1,519.9798,1,8,13
1,669.9765,3,8,13
1,469.9838,2,8,13
1,459.9847,3,8,13
1,459.9842,2,8,13
1,499.9831,1,8,13
1,479.9817,3,8,13
1,499.9831,1,8,13
1,489.9835,1,8,13
1,549.9825,2,8,13
1,519.9355,3,8,13
1,529.9833,1,8,13
1,519.9812,1,8,13
1,549.9811,1,8,13
0,559.9812,3,8,13
1,559.9801,1,8,13
1,589.9789,3,8,13
1,539.9818,2,8,13
1,539.9815,2,1,14
0,569.9539,3,1,14
1,459.9587,1,1,14
1,469.9832,1,1,14
0,510.1087,1,1,14
0,789.947,3,1,14
0,609.9778,3,1,14
0,959.9418,1,1,14
1,589.9792,1,1,14
1,480.008,1,1,14
0,509.9816,1,1,14
1,499.9825,3,1,14
1,609.9784,1,1,14
1,509.9813,3,1,14
1,479.9836,1,1,14
1,469.9829,3,1,14
0,979.9664,2,1,14
1,439.9847,1,1,14
1,599.9799,3,1,14
1,599.9771,1,1,14
1,879.9683,1,1,14
0,429.9848,3,1,14
0,779.9712,1,1,14
1,619.9808,1,1,14
1,549.9825,1,1,14
0,459.9836,2,1,14
0,NaN,3,1,14
0,439.9855,1,1,14
0,670.005,2,1,14
1,669.9773,3,1,14
0,919.9683,1,1,14
1,559.9812,3,1,14
1,649.9748,1,1,14
1,599.981,1,1,14
0,759.9742,3,1,14
1,579.9785,1,1,14
1,519.9803,2,1,14
1,799.9737,3,1,14
1,569.9786,2,1,14
0,799.9723,3,1,14
1,460.0797,1,1,14
0,479.9828,1,1,14
0,589.9783,3,1,14
0,389.9867,2,1,14
1,529.9816,1,1,14
1,529.9833,1,1,14
1,769.9733,3,1,14
0,419.9855,1,1,14
1,559.9801,1,1,14
1,789.9727,1,1,14
1,449.9829,3,1,14
1,589.9792,3,1,14
1,659.866,1,1,14
0,789.9702,1,1,14
0,719.9747,1,1,14
1,549.9797,1,1,14
0,849.9712,3,1,14
1,589.9797,1,1,14
0,NaN,2,1,14
0,NaN,3,1,14
1,569.9791,1,2,14
1,599.9544,3,2,14
1,449.9837,1,2,14
1,539.9812,3,2,14
1,419.9597,1,2,14
1,549.9802,1,2,14
1,569.9805,2,2,14
1,649.9767,3,2,14
1,540.0211,1,2,14
1,450.0818,1,2,14
1,539.8574,3,2,14
1,439.9844,1,2,14
1,429.9857,1,2,14
1,419.9855,1,2,14
1,719.9761,3,2,14
1,379.9843,1,2,14
1,539.9809,1,2,14
1,799.9737,3,2,14
1,539.9812,1,2,14
1,559.9809,1,2,14
1,599.9788,3,2,14
1,689.976,1,2,14
1,489.9818,3,2,14
1,499.9837,1,2,14
1,459.9836,1,2,14
1,489.9841,3,2,14
1,529.9813,1,2,14
1,439.9861,3,2,14
1,749.9749,1,2,14
1,439.983,1,2,14
1,529.9799,3,2,14
1,579.9779,1,2,14
1,439.9841,1,2,14
1,459.9836,2,2,14
1,459.9833,3,2,14
1,489.9813,1,2,14
1,459.9825,1,2,14
1,679.9752,3,2,14
1,469.9846,2,2,14
1,559.9815,3,2,14
1,369.9872,1,2,14
1,449.9843,2,2,14
1,449.9846,2,2,14
1,490.102,1,2,14
1,459.9858,3,2,14
1,389.9856,1,2,14
1,589.9789,3,2,14
1,579.9815,1,2,14
1,359.9647,1,2,14
1,549.9805,1,2,14
1,479.9845,3,2,14
1,519.9815,3,2,14
1,549.98,2,2,14
1,559.9801,1,2,14
1,599.9774,3,2,14
1,389.9853,1,2,14
1,499.9828,2,2,14
1,479.9853,3,2,14
1,459.9842,1,2,14
1,409.9848,2,2,14
1,459.9833,1,3,14
1,399.9846,2,3,14
1,439.9844,3,3,14
1,399.9871,3,3,14
0,569.9559,1,3,14
1,469.9835,1,3,14
1,389.9864,3,3,14
1,429.9851,1,3,14
0,409.9862,1,3,14
1,739.9742,1,3,14
0,709.8505,3,3,14
1,420.1118,1,3,14
1,419.9858,3,3,14
1,569.9775,1,3,14
1,459.9833,1,3,14
1,389.9873,1,3,14
1,429.9857,1,3,14
1,619.9788,3,3,14
0,409.9856,1,3,14
0,499.9834,3,3,14
0,649.9776,1,3,14
0,369.9875,3,3,14
1,579.8606,1,3,14
1,869.9701,1,3,14
0,519.9823,1,3,14
1,469.984,1,3,14
0,600.0992,3,3,14
0,559.9821,1,3,14
0,399.9866,3,3,14
0,489.9832,2,3,14
1,719.9756,3,3,14
0,699.9756,1,3,14
1,709.9754,2,3,14
1,769.9738,3,3,14
0,759.9737,1,3,14
1,449.9848,2,3,14
1,579.9796,1,3,14
0,579.9801,1,3,14
0,359.9879,3,3,14
1,489.9829,1,3,14
1,549.9808,1,3,14
0,529.981,3,3,14
0,499.9817,1,3,14
1,549.9808,3,3,14
1,629.9803,2,3,14
1,579.9796,2,3,14
1,799.9723,3,3,14
1,500.0254,1,3,14
1,469.9846,3,3,14
1,499.9814,1,3,14
1,499.9839,1,3,14
1,479.9831,2,3,14
0,569.9808,3,3,14
1,749.8968,1,3,14
1,449.986,2,3,14
1,489.9802,3,3,14
1,389.9873,1,3,14
0,519.982,1,3,14
0,549.9814,1,3,14
1,439.9844,3,3,14
1,530.0062,3,4,14
0,359.9865,1,4,14
1,539.9809,1,4,14
1,510.0071,1,4,14
1,519.9815,3,4,14
0,489.9583,1,4,14
1,470.0095,3,4,14
1,459.9828,1,4,14
0,539.9815,1,4,14
1,739.9731,3,4,14
0,779.9981,2,4,14
1,789.9979,1,4,14
1,569.9791,1,4,14
1,729.9755,1,4,14
1,409.9859,3,4,14
1,559.9815,1,4,14
1,459.9828,3,4,14
1,510.0749,1,4,14
1,479.9839,1,4,14
1,789.9727,3,4,14
1,699.9744,2,4,14
0,659.9763,1,4,14
0,499.9831,3,4,14
0,739.9734,1,4,14
1,509.9824,2,4,14
1,639.9769,3,4,14
1,499.9814,1,4,14
1,579.9785,3,4,14
1,579.9807,1,4,14
1,729.9741,1,4,14
1,609.9778,2,4,14
1,669.9757,1,4,14
1,609.9803,3,4,14
1,469.9821,1,4,14
1,579.9807,2,4,14
1,599.9793,3,4,14
0,620.1012,1,4,14
1,639.9785,3,4,14
0,729.9746,2,4,14
1,569.9805,1,4,14
1,709.9757,1,4,14
0,589.9797,3,4,14
1,709.9771,1,4,14
1,959.9858,2,4,14
1,749.9727,3,4,14
1,729.9741,1,4,14
1,609.9775,1,4,14
1,649.9756,3,4,14
1,449.9851,3,4,14
0,649.9756,1,4,14
1,909.9673,1,4,14
1,629.9787,1,4,14
1,589.9795,3,4,14
1,709.9768,1,4,14
1,419.9849,3,4,14
1,659.9755,1,4,14
0,629.9817,2,4,14
1,539.9792,3,4,14
1,439.9844,1,4,14
1,669.9751,1,4,14
1,409.9859,1,5,14
1,529.981,3,5,14
0,719.9756,1,5,14
1,549.9805,1,5,14
1,519.9815,3,5,14
1,539.9812,1,5,14
0,589.9551,3,5,14
1,629.9787,1,5,14
1,519.9823,1,5,14
1,630.0036,2,5,14
1,479.9828,3,5,14
1,560.093,1,5,14
1,559.979,1,5,14
1,419.9841,3,5,14
0,559.9754,1,5,14
1,579.9998,1,5,14
1,459.9842,3,5,14
1,499.9811,2,5,14
1,459.985,3,5,14
